FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,15,72,23,Sur,Norte,09:30:00,30,2,0,2,0,0,1,45,0,0,0
22022020,15,72,23,Sur,Norte,09:45:00,20,0,0,1,0,0,0,28,0,0,0
22022020,15,72,23,Sur,Norte,10:00:00,15,2,1,4,0,0,0,37,0,0,0
22022020,15,72,23,Sur,Norte,10:15:00,24,0,1,1,0,0,0,29,0,0,0
22022020,15,72,23,Sur,Norte,10:30:00,19,0,2,1,0,0,0,29,0,0,0
22022020,15,72,23,Sur,Norte,10:45:00,23,2,0,0,0,1,0,25,1,0,0
22022020,15,72,23,Sur,Norte,11:00:00,21,1,0,1,0,0,0,29,0,0,0
22022020,15,72,23,Sur,Norte,11:15:00,29,1,1,3,1,0,0,29,0,0,0
22022020,15,72,23,Sur,Norte,11:30:00,28,1,0,1,0,0,0,12,0,0,0
22022020,15,72,23,Sur,Norte,11:45:00,28,0,0,5,0,0,0,30,0,0,0
22022020,15,72,23,Sur,Norte,12:00:00,21,3,0,1,1,0,1,34,0,0,0
22022020,15,72,23,Sur,Norte,12:15:00,23,1,0,2,0,0,0,15,0,0,0
22022020,15,72,23,Sur,Norte,12:30:00,24,2,0,4,0,0,0,24,0,0,0
22022020,15,72,23,Sur,Norte,12:45:00,22,0,0,4,0,0,0,22,0,0,0
22022020,15,72,23,Sur,Norte,13:00:00,21,1,0,2,0,0,0,17,0,0,0
22022020,15,72,23,Sur,Norte,13:15:00,30,1,0,6,0,1,0,36,0,0,0
22022020,15,72,23,Sur,Norte,13:30:00,33,1,0,5,0,0,0,56,0,0,0
22022020,15,72,23,Sur,Norte,13:45:00,31,1,0,4,0,0,0,10,0,0,0
22022020,15,72,23,Sur,Norte,14:00:00,29,2,0,0,0,0,0,14,0,0,0
22022020,15,72,23,Sur,Norte,14:15:00,22,2,0,3,0,0,1,12,0,0,0
22022020,15,72,23,Sur,Norte,14:30:00,26,0,0,3,1,0,0,8,0,0,0
22022020,15,72,23,Sur,Norte,14:45:00,24,0,0,4,0,0,0,9,0,0,0
22022020,15,72,23,Sur,Norte,15:00:00,27,1,1,1,0,2,0,8,1,0,0
22022020,15,72,23,Sur,Norte,15:15:00,27,0,0,2,0,0,0,12,0,0,0
22022020,15,72,23,Sur,Norte,15:30:00,14,0,1,0,1,0,0,15,0,0,0
22022020,15,72,23,Sur,Norte,15:45:00,19,2,0,0,0,0,0,12,0,0,0
22022020,15,72,23,Sur,Norte,16:00:00,15,1,0,0,0,0,0,22,0,0,0
22022020,15,72,23,Sur,Norte,16:15:00,24,1,0,0,0,0,0,15,0,0,0
22022020,15,72,23,Sur,Norte,16:30:00,25,0,0,1,0,0,0,24,0,0,0
22022020,15,72,23,Sur,Norte,16:45:00,21,1,2,3,0,0,0,16,0,0,0
22022020,15,72,23,Sur,Norte,17:00:00,25,2,0,0,0,0,0,18,0,0,0
22022020,15,72,23,Sur,Norte,17:15:00,28,1,0,0,0,0,0,13,0,0,0
22022020,15,72,23,Sur,Norte,17:30:00,21,0,0,1,0,0,0,2,0,0,0
22022020,15,72,23,Sur,Norte,17:45:00,20,1,0,1,0,0,0,9,0,0,0
