FECHA,Calle,Carrera,Movimiento ,Acceso,Salida,Periodo,Peaton,Particular,Taxi,Motociclista,Bus,Camion,Minivan,Ciclista,Tractomula,Scooter,Bicitaxi,
22022020,13,71D,24,Norte,Sur,12:00:00,10,38,3,7,2,9,8,0,2,0,0
22022020,13,71D,24,Norte,Sur,12:15:00,12,30,0,12,1,8,7,1,3,0,0
22022020,13,71D,24,Norte,Sur,12:30:00,6,13,1,9,0,1,1,1,0,0,0
22022020,13,71D,24,Norte,Sur,12:45:00,11,54,9,18,2,5,10,0,3,0,0
22022020,13,71D,24,Norte,Sur,13:05:00,6,132,10,14,12,25,10,0,2,0,0
22022020,13,71D,24,Norte,Sur,13:20:00,5,100,11,30,10,19,4,3,5,0,0
22022020,13,71D,24,Norte,Sur,13:35:00,2,121,12,32,14,21,12,1,4,0,0
22022020,13,71D,24,Norte,Sur,13:50:00,7,133,9,20,9,14,5,1,0,0,0
22022020,13,71D,24,Norte,Sur,14:05:00,5,139,15,24,4,19,9,0,0,0,0
22022020,13,71D,24,Norte,Sur,14:20:00,5,154,27,35,8,16,13,0,0,0,0
22022020,13,71D,24,Norte,Sur,14:35:00,5,129,27,21,12,21,16,0,3,0,0
22022020,13,71D,24,Norte,Sur,14:55:00,4,124,12,12,9,16,12,1,2,0,0
22022020,13,71D,24,Norte,Sur,15:10:00,4,137,13,29,6,12,14,1,0,0,0
22022020,13,71D,24,Norte,Sur,15:25:00,0,104,12,14,15,20,16,0,0,0,0
22022020,13,71D,24,Norte,Sur,15:40:00,0,142,26,27,10,17,7,1,1,0,0
22022020,13,71D,24,Norte,Sur,16:00:00,0,124,21,47,0,0,2,0,0,0,0
22022020,13,71D,24,Norte,Sur,16:15:00,0,158,21,45,0,0,1,0,0,0,0
22022020,13,71D,24,Norte,Sur,16:35:00,2,152,33,43,1,3,1,0,0,0,0
22022020,13,71D,24,Norte,Sur,17:00:00,0,130,21,38,1,1,4,0,0,0,0
22022020,13,71D,24,Norte,Sur,17:15:00,0,133,23,48,2,2,2,0,1,0,0
22022020,13,71D,24,Norte,Sur,17:30:00,1,150,17,52,2,0,2,0,0,0,0
22022020,13,71D,24,Norte,Sur,17:45:00,1,138,20,39,2,1,0,0,0,0,0
22022020,13,71D,24,Sur,Norte,06:00:00,1,17,2,5,0,1,2,0,1,0,0
22022020,13,71D,24,Sur,Norte,06:15:00,5,25,0,12,4,9,7,0,0,0,0
22022020,13,71D,24,Sur,Norte,06:30:00,15,14,2,36,0,5,5,1,1,0,0
22022020,13,71D,24,Sur,Norte,06:45:00,4,13,0,32,1,4,3,0,2,0,0
22022020,13,71D,24,Sur,Norte,07:00:00,7,13,1,20,1,6,16,0,1,0,0
22022020,13,71D,24,Sur,Norte,07:15:00,6,11,1,13,3,5,4,0,2,0,0
22022020,13,71D,24,Sur,Norte,07:30:00,6,7,2,18,0,5,4,2,1,0,0
22022020,13,71D,24,Sur,Norte,07:45:00,1,7,0,17,1,1,3,1,0,0,0
22022020,13,71D,24,Sur,Norte,08:00:00,5,5,0,7,0,7,5,0,0,0,0
22022020,13,71D,24,Sur,Norte,08:15:00,7,14,1,29,1,3,4,0,1,0,0
22022020,13,71D,24,Sur,Norte,08:30:00,6,12,0,12,0,1,2,0,1,0,0
22022020,13,71D,24,Sur,Norte,08:45:00,5,20,0,13,1,5,6,0,1,0,0
22022020,13,71D,24,Sur,Norte,09:00:00,6,17,1,7,0,5,6,1,1,0,0
22022020,13,71D,24,Sur,Norte,09:15:00,5,23,0,25,1,9,4,1,0,0,0
22022020,13,71D,24,Sur,Norte,09:30:00,8,15,0,24,2,7,1,1,0,0,0
22022020,13,71D,24,Sur,Norte,09:45:00,8,31,1,10,0,11,5,1,2,0,0
22022020,13,71D,24,Sur,Norte,10:00:00,11,22,1,14,6,5,3,0,1,0,0
22022020,13,71D,24,Sur,Norte,10:15:00,1,20,0,22,1,3,7,0,1,0,0
22022020,13,71D,24,Sur,Norte,10:30:00,4,22,2,11,2,12,6,0,5,0,0
22022020,13,71D,24,Sur,Norte,10:45:00,8,18,2,20,6,10,9,0,3,0,0
22022020,13,71D,24,Sur,Norte,11:00:00,6,12,0,10,2,6,3,0,2,0,0
22022020,13,71D,24,Sur,Norte,11:15:00,8,19,2,7,2,19,9,0,12,0,0
22022020,13,71D,24,Sur,Norte,11:30:00,2,13,1,7,3,16,5,0,4,0,0
22022020,13,71D,24,Sur,Norte,11:45:00,2,5,2,28,1,9,4,1,1,0,0
22022020,13,71D,24,Sur,Norte,12:00:00,7,41,7,16,0,5,5,0,1,0,0
22022020,13,71D,24,Sur,Norte,12:15:00,12,15,1,18,2,6,1,0,4,0,0
22022020,13,71D,24,Sur,Norte,12:30:00,4,7,1,13,0,2,1,0,0,0,0
22022020,13,71D,24,Sur,Norte,12:45:00,10,27,4,24,3,8,4,1,4,0,0
22022020,13,71D,24,Sur,Norte,13:05:00,1,51,2,10,4,12,8,1,1,0,0
22022020,13,71D,24,Sur,Norte,13:20:00,1,51,10,10,9,24,7,2,2,0,0
22022020,13,71D,24,Sur,Norte,13:35:00,4,33,6,18,8,11,7,4,1,0,0
22022020,13,71D,24,Sur,Norte,13:50:00,4,60,0,13,9,13,4,1,1,0,0
22022020,13,71D,24,Sur,Norte,14:05:00,0,54,14,10,2,12,17,1,0,0,0
22022020,13,71D,24,Sur,Norte,14:20:00,0,58,16,9,1,4,8,2,0,0,0
22022020,13,71D,24,Sur,Norte,14:35:00,0,70,7,6,11,16,8,1,0,0,0
22022020,13,71D,24,Sur,Norte,14:55:00,2,50,8,4,10,13,8,0,2,0,0
22022020,13,71D,24,Sur,Norte,15:10:00,2,49,5,1,9,11,11,0,1,0,0
22022020,13,71D,24,Sur,Norte,15:25:00,1,56,3,5,13,7,3,0,1,0,0
22022020,13,71D,24,Sur,Norte,15:40:00,3,70,7,7,3,7,6,0,4,0,0
22022020,13,71D,24,Sur,Norte,16:00:00,0,12,0,5,0,1,1,0,0,0,0
22022020,13,71D,24,Sur,Norte,16:15:00,0,15,5,6,0,0,0,0,1,0,0
22022020,13,71D,24,Sur,Norte,16:35:00,1,25,5,6,0,5,1,0,0,0,0
22022020,13,71D,24,Sur,Norte,17:00:00,1,21,8,5,0,1,4,0,0,0,0
22022020,13,71D,24,Sur,Norte,17:15:00,0,14,3,4,0,0,1,0,0,0,0
22022020,13,71D,24,Sur,Norte,17:30:00,0,16,5,8,2,0,0,0,1,0,0
22022020,13,71D,24,Sur,Norte,17:45:00,0,15,1,5,0,0,2,0,0,0,0
